poi_name,brand,latitude,longitude,shape_surface,postcode,index_to_benchmark_local,footfall_area_id,footfall_index
Feria Café,,48.85675,2.35588,223,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
BAOBAR,,48.85886,2.35471,156,75004,1.2187334457340651,891fb46621bffff,0.8486709305163147
BAOBAR,,48.85886,2.35471,156,75004,1.2187334457340651,891fb46621bffff,0.853593143313818
Le Cap Horn,,48.85428,2.3651,157,75004,1.2187334457340651,891fb466277ffff,0.76449494171371479
Le Cap Horn,,48.85428,2.3651,157,75004,1.2187334457340651,891fb466277ffff,0.7744465120897
Le Caveau de l'isle,,48.85174,2.35726,122,75004,1.2187334457340651,891fb46627bffff,0.75966667262751142
Le Caveau de l'isle,,48.85174,2.35726,122,75004,1.2187334457340651,891fb46627bffff,0.77227703026621664
Trois Saveurs Fondue,,48.85933,2.34909,1249,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
Trois Saveurs Fondue,,48.85933,2.34909,1249,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
Les Marronniers,,48.85782,2.35485,221,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
Les Marronniers,,48.85782,2.35485,221,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
Les petites bouchées,,48.85569,2.36077,264,75004,1.2187334457340651,891fb466273ffff,0.79479237658435142
Les petites bouchées,,48.85569,2.36077,264,75004,1.2187334457340651,891fb466273ffff,0.80827612251482506
TiTi Palacio,,48.84974,2.36284,3696,75004,1.2187334457340651,891fb46626fffff,0.75451386734993475
TiTi Palacio,,48.84974,2.36284,3696,75004,1.2187334457340651,891fb46626fffff,0.77517127621486026
Sur le Pouce,,48.85452,2.34999,127,75004,1.2187334457340651,891fb466243ffff,0.7612462407006233
Sur le Pouce,,48.85452,2.34999,127,75004,1.2187334457340651,891fb466243ffff,0.75368976962706735
Ben&Jerry's,,48.85663,2.35559,1006,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
Ben&Jerry's,,48.85663,2.35559,1006,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
Le Second Empire,,48.85849,2.3518,193,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
Le Second Empire,,48.85849,2.3518,193,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
MI-VA-MI,,48.85734,2.35895,287,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
MI-VA-MI,,48.85734,2.35895,287,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
Artisan de la Truffe BHV,BHV,48.85742,2.35284,1249,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
Artisan de la Truffe BHV,BHV,48.85742,2.35284,1249,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
Restaurant H,,48.85452,2.36788,505,75004,1.2187334457340651,891fb46622bffff,0.87891757020003081
Restaurant H,,48.85452,2.36788,505,75004,1.2187334457340651,891fb46622bffff,0.88634669183585935
Pinot Grigio,,48.85393,2.36118,488,75004,1.2187334457340651,891fb466273ffff,0.79479237658435142
Pinot Grigio,,48.85393,2.36118,488,75004,1.2187334457340651,891fb466273ffff,0.80827612251482506
Le Bossu,,48.85169,2.35626,126,75004,1.2187334457340651,891fb46624fffff,0.68328702122461382
Le Bossu,,48.85169,2.35626,126,75004,1.2187334457340651,891fb46624fffff,0.70494830024883015
Le Petit Plateau,,48.85296,2.35195,1249,75004,1.2187334457340651,891fb466243ffff,0.7612462407006233
Le Petit Plateau,,48.85296,2.35195,1249,75004,1.2187334457340651,891fb466243ffff,0.75368976962706735
L'Ours Blanc,,48.86062,2.35447,534,75004,1.2187334457340651,891fb46621bffff,0.8486709305163147
L'Ours Blanc,,48.86062,2.35447,534,75004,1.2187334457340651,891fb46621bffff,0.853593143313818
Snack Rivoli,,48.85662,2.35588,131,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
Snack Rivoli,,48.85662,2.35588,131,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
BERLINER wunderbar Châtelet,,48.8594,2.3494,91,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
BERLINER wunderbar Châtelet,,48.8594,2.3494,91,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
Le Paradis du Fruit,LE PARADIS DU FRUIT,48.85389,2.36722,168,75004,1.2187334457340651,891fb46622bffff,0.87891757020003081
Le Paradis du Fruit,LE PARADIS DU FRUIT,48.85389,2.36722,168,75004,1.2187334457340651,891fb46622bffff,0.88634669183585935
Imperial House（中国快餐店）,,48.85488,2.36132,1249,75004,1.2187334457340651,891fb466273ffff,0.79479237658435142
Imperial House（中国快餐店）,,48.85488,2.36132,1249,75004,1.2187334457340651,891fb466273ffff,0.80827612251482506
Pamela Popo,,48.85579,2.35705,311,75004,1.2187334457340651,891fb466247ffff,0.75367946589881007
Pamela Popo,,48.85579,2.35705,311,75004,1.2187334457340651,891fb466247ffff,0.77506982677191072
"Brasserie, bar, restaurant, les chimères St Paul.",,48.85523,2.35992,116,75004,1.2187334457340651,891fb466273ffff,0.79479237658435142
"Brasserie, bar, restaurant, les chimères St Paul.",,48.85523,2.35992,116,75004,1.2187334457340651,891fb466273ffff,0.80827612251482506
L'Alivi,,48.85643,2.35744,71,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
L'Alivi,,48.85643,2.35744,71,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
BAOBAR,,48.85886,2.35471,156,75004,1.2187334457340651,891fb46621bffff,0.8486709305163147
BAOBAR,,48.85886,2.35471,156,75004,1.2187334457340651,891fb46621bffff,0.853593143313818
Puerto Inca (Bar à Ceviche),,48.85487,2.35839,427,75004,1.2187334457340651,891fb466273ffff,0.79479237658435142
Puerto Inca (Bar à Ceviche),,48.85487,2.35839,427,75004,1.2187334457340651,891fb466273ffff,0.80827612251482506
Feria Café,,48.85675,2.35588,223,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
Feria Café,,48.85675,2.35588,223,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
Resto beaubourg,,48.85991,2.35049,312,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
Resto beaubourg,,48.85991,2.35049,312,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
Le Quasimodo Notre Dame,,48.85421,2.34989,232,75004,1.2187334457340651,891fb466243ffff,0.7612462407006233
Le Quasimodo Notre Dame,,48.85421,2.34989,232,75004,1.2187334457340651,891fb466243ffff,0.75368976962706735
O'Sullivans Rebel Bar Restaurant,,48.85919,2.34985,224,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
O'Sullivans Rebel Bar Restaurant,,48.85919,2.34985,224,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
Grande Brasserie,,48.85377,2.36799,1249,75004,1.2187334457340651,891fb46622bffff,0.87891757020003081
Grande Brasserie,,48.85377,2.36799,1249,75004,1.2187334457340651,891fb46622bffff,0.88634669183585935
luxury el matar,,48.85679,2.35597,223,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
luxury el matar,,48.85679,2.35597,223,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
Little Café,,48.85697,2.35597,48,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
Little Café,,48.85697,2.35597,48,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
Imperial House（中国快餐店）,,48.85488,2.36132,1249,75004,1.2187334457340651,891fb466273ffff,0.79479237658435142
Imperial House（中国快餐店）,,48.85488,2.36132,1249,75004,1.2187334457340651,891fb466273ffff,0.80827612251482506
luxury de Corner,,48.85913,2.35012,184,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
luxury de Corner,,48.85913,2.35012,184,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
Snack Rivoli,,48.85662,2.35588,131,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
Snack Rivoli,,48.85662,2.35588,131,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
Oishi Ramen,,48.86249,2.352,1249,75004,1.2187334457340651,891fb4662c7ffff,0.8739957505130026
Oishi Ramen,,48.86249,2.352,1249,75004,1.2187334457340651,891fb4662c7ffff,0.87988068802444452
Doggs Paris,,48.85748,2.35273,1249,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
Doggs Paris,,48.85748,2.35273,1249,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
Artisan de la Truffe BHV,BHV,48.85742,2.35284,1249,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
Artisan de la Truffe BHV,BHV,48.85742,2.35284,1249,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
LIZARD LOUNGE,,48.85738,2.35635,313,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
LIZARD LOUNGE,,48.85738,2.35635,313,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
L’Ardoise 86,,48.85486,2.36257,106,75004,1.2187334457340651,891fb466277ffff,0.76449494171371479
L’Ardoise 86,,48.85486,2.36257,106,75004,1.2187334457340651,891fb466277ffff,0.7744465120897
Pinot Grigio,,48.85393,2.36118,488,75004,1.2187334457340651,891fb466273ffff,0.79479237658435142
Pinot Grigio,,48.85393,2.36118,488,75004,1.2187334457340651,891fb466273ffff,0.80827612251482506
La Propriété Française,,48.85946,2.35063,108,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
La Propriété Française,,48.85946,2.35063,108,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
Le Ju',,48.85769,2.35481,132,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
Le Ju',,48.85769,2.35481,132,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
Le Bossu,,48.85169,2.35626,126,75004,1.2187334457340651,891fb46624fffff,0.68328702122461382
Le Bossu,,48.85169,2.35626,126,75004,1.2187334457340651,891fb46624fffff,0.70494830024883015
Restaurant H,,48.85452,2.36788,505,75004,1.2187334457340651,891fb46622bffff,0.87891757020003081
Restaurant H,,48.85452,2.36788,505,75004,1.2187334457340651,891fb46622bffff,0.88634669183585935
Sicile & co,,48.85346,2.36612,1249,75004,1.2187334457340651,891fb466267ffff,0.81750900929749171
Sicile & co,,48.85346,2.36612,1249,75004,1.2187334457340651,891fb466267ffff,0.83229842576923918
Les petites bouchées,,48.85569,2.36077,264,75004,1.2187334457340651,891fb466273ffff,0.79479237658435142
Les petites bouchées,,48.85569,2.36077,264,75004,1.2187334457340651,891fb466273ffff,0.80827612251482506
Les Foodies,,48.85827,2.35465,481,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
Les Foodies,,48.85827,2.35465,481,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
Le Paradis du Fruit,LE PARADIS DU FRUIT,48.85389,2.36722,168,75004,1.2187334457340651,891fb46622bffff,0.87891757020003081
Le Paradis du Fruit,LE PARADIS DU FRUIT,48.85389,2.36722,168,75004,1.2187334457340651,891fb46622bffff,0.88634669183585935
Le Cap Horn,,48.85428,2.3651,157,75004,1.2187334457340651,891fb466277ffff,0.76449494171371479
Le Cap Horn,,48.85428,2.3651,157,75004,1.2187334457340651,891fb466277ffff,0.7744465120897
Le Second Empire,,48.85849,2.3518,193,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
Le Second Empire,,48.85849,2.3518,193,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
Trois Saveurs Fondue,,48.85933,2.34909,1249,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
Trois Saveurs Fondue,,48.85933,2.34909,1249,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
La Cantina De Cartier,,48.8556,2.3569,191,75004,1.2187334457340651,891fb466247ffff,0.75367946589881007
La Cantina De Cartier,,48.8556,2.3569,191,75004,1.2187334457340651,891fb466247ffff,0.77506982677191072
BERLINER wunderbar Châtelet,,48.8594,2.3494,91,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
BERLINER wunderbar Châtelet,,48.8594,2.3494,91,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
TiTi Palacio,,48.84974,2.36284,3696,75004,1.2187334457340651,891fb46626fffff,0.75451386734993475
TiTi Palacio,,48.84974,2.36284,3696,75004,1.2187334457340651,891fb46626fffff,0.77517127621486026
La Maison du Poke Bowl Paris RÉPUBLIQUE 75003,,48.86704,2.36204,1249,75004,1.2187334457340651,891fb4662bbffff,0.796589850009863
La Maison du Poke Bowl Paris RÉPUBLIQUE 75003,,48.86704,2.36204,1249,75004,1.2187334457340651,891fb4662bbffff,0.805701442465735
Les Marronniers,,48.85782,2.35485,221,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
Les Marronniers,,48.85782,2.35485,221,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
Gloutons - Coffee Shop & Brunch,,48.86055,2.35709,306,75004,1.2187334457340651,891fb466203ffff,0.74721314186046373
Gloutons - Coffee Shop & Brunch,,48.86055,2.35709,306,75004,1.2187334457340651,891fb466203ffff,0.76124185029948033
Le Cirque,,48.86148,2.35146,333,75004,1.2187334457340651,891fb4662c7ffff,0.8739957505130026
Le Cirque,,48.86148,2.35146,333,75004,1.2187334457340651,891fb4662c7ffff,0.87988068802444452
Le Caveau de l'isle,,48.85174,2.35726,122,75004,1.2187334457340651,891fb46627bffff,0.75966667262751142
Le Caveau de l'isle,,48.85174,2.35726,122,75004,1.2187334457340651,891fb46627bffff,0.77227703026621664
Restaurant Le Drapeau,,48.85804,2.35321,234,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
Restaurant Le Drapeau,,48.85804,2.35321,234,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
Le Chant des Voyelles,,48.85908,2.35019,184,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
Le Chant des Voyelles,,48.85908,2.35019,184,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
le bon restaurant,,48.86026,2.35485,317,75004,1.2187334457340651,891fb46621bffff,0.8486709305163147
le bon restaurant,,48.86026,2.35485,317,75004,1.2187334457340651,891fb46621bffff,0.853593143313818
Pain d'Epices,,48.85316,2.35389,1249,75004,1.2187334457340651,891fb46624fffff,0.68328702122461382
Pain d'Epices,,48.85316,2.35389,1249,75004,1.2187334457340651,891fb46624fffff,0.70494830024883015
A l'Ombre de Notre Dame,,48.85354,2.34966,1000,75004,1.2187334457340651,891fb466243ffff,0.7612462407006233
A l'Ombre de Notre Dame,,48.85354,2.34966,1000,75004,1.2187334457340651,891fb466243ffff,0.75368976962706735
Who's,,48.85956,2.35296,347,75004,1.2187334457340651,891fb46621bffff,0.8486709305163147
Who's,,48.85956,2.35296,347,75004,1.2187334457340651,891fb46621bffff,0.853593143313818
Yasoya,,48.85967,2.35072,77,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
Yasoya,,48.85967,2.35072,77,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
Le Lutétia,,48.8533,2.35412,1249,75004,1.2187334457340651,891fb466247ffff,0.75367946589881007
Le Lutétia,,48.8533,2.35412,1249,75004,1.2187334457340651,891fb466247ffff,0.77506982677191072
Le Rempart Bastille,,48.85336,2.36655,73,75004,1.2187334457340651,891fb466267ffff,0.81750900929749171
Le Rempart Bastille,,48.85336,2.36655,73,75004,1.2187334457340651,891fb466267ffff,0.83229842576923918
US Hot Dog,,48.85676,2.35665,88,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
US Hot Dog,,48.85676,2.35665,88,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
L' Esprit de famille,,48.84885,2.36477,221,75004,1.2187334457340651,891fb46626fffff,0.75451386734993475
L' Esprit de famille,,48.84885,2.36477,221,75004,1.2187334457340651,891fb46626fffff,0.77517127621486026
L'Acanthe,,48.85857,2.35013,230,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
L'Acanthe,,48.85857,2.35013,230,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
Sur le Pouce,,48.85452,2.34999,127,75004,1.2187334457340651,891fb466243ffff,0.7612462407006233
Sur le Pouce,,48.85452,2.34999,127,75004,1.2187334457340651,891fb466243ffff,0.75368976962706735
MI-VA-MI,,48.85734,2.35895,287,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
MI-VA-MI,,48.85734,2.35895,287,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
La Kantine,,48.85727,2.35366,1249,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
La Kantine,,48.85727,2.35366,1249,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
Le Relais de l'Hôtel de Ville,,48.85697,2.35418,362,75004,1.2187334457340651,891fb466257ffff,0.86309540654680283
Le Relais de l'Hôtel de Ville,,48.85697,2.35418,362,75004,1.2187334457340651,891fb466257ffff,0.87638051856321464
Ecclaor shop,,48.85617,2.36069,94,75004,1.2187334457340651,891fb46620fffff,0.7408616899354199
Ecclaor shop,,48.85617,2.36069,94,75004,1.2187334457340651,891fb46620fffff,0.75454991941632565
La Panfoulia,,48.85778,2.35693,141,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
La Panfoulia,,48.85778,2.35693,141,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
Bhv,BHV,48.85348,2.36808,1249,75004,1.2187334457340651,891fb466267ffff,0.81750900929749171
Bhv,BHV,48.85348,2.36808,1249,75004,1.2187334457340651,891fb466267ffff,0.83229842576923918
C'est Comme à la Maison - CCALM,,48.86062,2.35447,534,75004,1.2187334457340651,891fb46621bffff,0.8486709305163147
C'est Comme à la Maison - CCALM,,48.86062,2.35447,534,75004,1.2187334457340651,891fb46621bffff,0.853593143313818
Bistrot Caché,,48.85329,2.36127,619,75004,1.2187334457340651,891fb466263ffff,0.78268633729305892
Bistrot Caché,,48.85329,2.36127,619,75004,1.2187334457340651,891fb466263ffff,0.79502510842475727
Ben&Jerry's,,48.85663,2.35559,1006,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
Ben&Jerry's,,48.85663,2.35559,1006,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
Le Pain Quotidien Marais,LE PAIN QUOTIDIEN,48.85771,2.35508,132,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
Le Pain Quotidien Marais,LE PAIN QUOTIDIEN,48.85771,2.35508,132,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
Oyster Club,,48.85517,2.35781,1654,75004,1.2187334457340651,891fb466273ffff,0.79479237658435142
Oyster Club,,48.85517,2.35781,1654,75004,1.2187334457340651,891fb466273ffff,0.80827612251482506
L'Ours Blanc,,48.86062,2.35447,534,75004,1.2187334457340651,891fb46621bffff,0.8486709305163147
L'Ours Blanc,,48.86062,2.35447,534,75004,1.2187334457340651,891fb46621bffff,0.853593143313818
4 pat,,48.85916,2.35364,40,75004,1.2187334457340651,891fb46621bffff,0.8486709305163147
4 pat,,48.85916,2.35364,40,75004,1.2187334457340651,891fb46621bffff,0.853593143313818
Le Taj Mahal,,48.85988,2.34973,1249,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
Le Taj Mahal,,48.85988,2.34973,1249,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
Le Sarah Bernhardt,,48.85743,2.34791,1945,75004,1.2187334457340651,891fb466253ffff,0.8744518462762475
Le Sarah Bernhardt,,48.85743,2.34791,1945,75004,1.2187334457340651,891fb466253ffff,0.88795986159245588
مطعم فلافل,,48.85704,2.3596,1249,75004,1.2187334457340651,891fb46620bffff,0.813149202374859
مطعم فلافل,,48.85704,2.3596,1249,75004,1.2187334457340651,891fb46620bffff,0.82022548398223027
Bo'bon Paris Asian Canteen,,48.85949,2.34934,187,75004,1.2187334457340651,891fb4662cfffff,0.86003078152001744
Bo'bon Paris Asian Canteen,,48.85949,2.34934,187,75004,1.2187334457340651,891fb4662cfffff,0.86605160640225887
Homer Lobster - Marais,,48.86073,2.35471,534,75004,1.2187334457340651,891fb46621bffff,0.8486709305163147
Homer Lobster - Marais,,48.86073,2.35471,534,75004,1.2187334457340651,891fb46621bffff,0.853593143313818
Le Petit Plateau,,48.85296,2.35195,1249,75004,1.2187334457340651,891fb466243ffff,0.7612462407006233
Le Petit Plateau,,48.85296,2.35195,1249,75004,1.2187334457340651,891fb466243ffff,0.75368976962706735
Lapalus Michel,,48.84568,2.34899,118,75005,0.99541807926611736,891fb4671bbffff,0.73873577374772581
Lapalus Michel,,48.84568,2.34899,118,75005,0.99541807926611736,891fb4671bbffff,0.75643196055537654
Aux Arts Etc... Café Galerie d'art,,48.85193,2.34886,354,75005,0.99541807926611736,891fb46624bffff,0.74397337343533976
Aux Arts Etc... Café Galerie d'art,,48.85193,2.34886,354,75005,0.99541807926611736,891fb46624bffff,0.7610517839019374
Léon - Saint Germain,LEON,48.85294,2.33608,1249,75005,0.99541807926611736,891fb467577ffff,0.78450835806532815
Léon - Saint Germain,LEON,48.85294,2.33608,1249,75005,0.99541807926611736,891fb467577ffff,0.80472173025964355
Burger & Fries,,48.85209,2.33926,195,75005,0.99541807926611736,891fb467193ffff,0.79820549929503848
Burger & Fries,,48.85209,2.33926,195,75005,0.99541807926611736,891fb467193ffff,0.81528741154771289
Le Mouffetard,,48.84036,2.34963,269,75005,0.99541807926611736,891fb467103ffff,0.72542331079636291
Le Mouffetard,,48.84036,2.34963,269,75005,0.99541807926611736,891fb467103ffff,0.74173559843776371
Restaurant La dédicace avec terrasse,,48.84726,2.34753,552,75005,0.99541807926611736,891fb46718fffff,0.70130239463499
Restaurant La dédicace avec terrasse,,48.84726,2.34753,552,75005,0.99541807926611736,891fb46718fffff,0.72638061729952164
Restaurant Flocon,,48.84213,2.34983,168,75005,0.99541807926611736,891fb467117ffff,0.7450368392613429
Restaurant Flocon,,48.84213,2.34983,168,75005,0.99541807926611736,891fb467117ffff,0.75442664068790088
Les Patios,,48.84851,2.34212,1249,75005,0.99541807926611736,891fb467183ffff,0.74422854468165089
Les Patios,,48.84851,2.34212,1249,75005,0.99541807926611736,891fb467183ffff,0.768944604543932
La Petite Provence,,48.84306,2.34901,273,75005,0.99541807926611736,891fb467117ffff,0.7450368392613429
La Petite Provence,,48.84306,2.34901,273,75005,0.99541807926611736,891fb467117ffff,0.75442664068790088
Restaurant Le Coupe-Chou,,48.84852,2.34627,48,75005,0.99541807926611736,891fb467187ffff,0.77513808799036643
Restaurant Le Coupe-Chou,,48.84852,2.34627,48,75005,0.99541807926611736,891fb467187ffff,0.796727460680784
Green Deli,,48.83948,2.35078,1249,75005,0.99541807926611736,891fb46710fffff,0.78161356167487617
Green Deli,,48.83948,2.35078,1249,75005,0.99541807926611736,891fb46710fffff,0.79639579566555474
Shiso Burger Saint Michel,,48.85334,2.34527,157,75005,0.99541807926611736,891fb46625bffff,0.85112374898206433
Shiso Burger Saint Michel,,48.85334,2.34527,157,75005,0.99541807926611736,891fb46625bffff,0.8469733748956314
Rosie's Smokehouse BBQ,,48.85283,2.34591,1249,75005,0.99541807926611736,891fb46625bffff,0.85112374898206433
Rosie's Smokehouse BBQ,,48.85283,2.34591,1249,75005,0.99541807926611736,891fb46625bffff,0.8469733748956314
Pub Saint-Michel,,48.85335,2.34552,500,75005,0.99541807926611736,891fb46625bffff,0.85112374898206433
Pub Saint-Michel,,48.85335,2.34552,500,75005,0.99541807926611736,891fb46625bffff,0.8469733748956314
La Crème de Paris Notre-Dame,,48.85305,2.34654,137,75005,0.99541807926611736,891fb46625bffff,0.85112374898206433
La Crème de Paris Notre-Dame,,48.85305,2.34654,137,75005,0.99541807926611736,891fb46625bffff,0.8469733748956314
Chinaski,,48.84022,2.35034,1249,75005,0.99541807926611736,891fb467107ffff,0.76851542968531761
Chinaski,,48.84022,2.35034,1249,75005,0.99541807926611736,891fb467107ffff,0.78110165684568866
Cucina Mutualité,,48.84856,2.35081,2293,75005,0.99541807926611736,891fb4671b3ffff,0.74801333175146978
Cucina Mutualité,,48.84856,2.35081,2293,75005,0.99541807926611736,891fb4671b3ffff,0.76707321504432369
La boîte à Mam Mam,,48.85168,2.34678,1249,75005,0.99541807926611736,891fb467197ffff,0.80891909330784673
La boîte à Mam Mam,,48.85168,2.34678,1249,75005,0.99541807926611736,891fb467197ffff,0.82324323906760066
Café le Reflet,,48.84973,2.34279,1249,75005,0.99541807926611736,891fb467183ffff,0.74422854468165089
Café le Reflet,,48.84973,2.34279,1249,75005,0.99541807926611736,891fb467183ffff,0.768944604543932
Le Café Siam,,48.85101,2.35111,53,75005,0.99541807926611736,891fb46624bffff,0.74397337343533976
Le Café Siam,,48.85101,2.35111,53,75005,0.99541807926611736,891fb46624bffff,0.7610517839019374
LA LUGE,,48.85255,2.34435,135,75005,0.99541807926611736,891fb467197ffff,0.80891909330784673
LA LUGE,,48.85255,2.34435,135,75005,0.99541807926611736,891fb467197ffff,0.82324323906760066
Restaurant universitaire Châtelet,,48.84172,2.34864,775,75005,0.99541807926611736,891fb467103ffff,0.72542331079636291
Restaurant universitaire Châtelet,,48.84172,2.34864,775,75005,0.99541807926611736,891fb467103ffff,0.74173559843776371
Le Grand Dictionnaire,,48.83782,2.34948,173,75005,0.99541807926611736,891fb46710fffff,0.78161356167487617
Le Grand Dictionnaire,,48.83782,2.34948,173,75005,0.99541807926611736,891fb46710fffff,0.79639579566555474
French Cuisin,,48.8452,2.3523,170,75005,0.99541807926611736,891fb4671abffff,0.75755576016309223
French Cuisin,,48.8452,2.3523,170,75005,0.99541807926611736,891fb4671abffff,0.76643645126580084
Le Symposium,,48.85304,2.34492,189,75005,0.99541807926611736,891fb467197ffff,0.80891909330784673
Le Symposium,,48.85304,2.34492,189,75005,0.99541807926611736,891fb467197ffff,0.82324323906760066
Comedy Club Paris,,48.8493,2.35375,304,75005,0.99541807926611736,891fb4671b3ffff,0.74801333175146978
Comedy Club Paris,,48.8493,2.35375,304,75005,0.99541807926611736,891fb4671b3ffff,0.76707321504432369
Diner,,48.84776,2.35112,165,75005,0.99541807926611736,891fb4671b3ffff,0.74801333175146978
Diner,,48.84776,2.35112,165,75005,0.99541807926611736,891fb4671b3ffff,0.76707321504432369
Chez Gladines Saint-Germain,,48.84972,2.35083,191,75005,0.99541807926611736,891fb4671b3ffff,0.74801333175146978
Chez Gladines Saint-Germain,,48.84972,2.35083,191,75005,0.99541807926611736,891fb4671b3ffff,0.76707321504432369
Bardakis,,48.85243,2.34498,153,75005,0.99541807926611736,891fb467197ffff,0.80891909330784673
Bardakis,,48.85243,2.34498,153,75005,0.99541807926611736,891fb467197ffff,0.82324323906760066
Restaurant La Mosquée de paris,,48.84166,2.35566,303,75005,0.99541807926611736,891fb467133ffff,0.73605257950652792
Restaurant La Mosquée de paris,,48.84166,2.35566,303,75005,0.99541807926611736,891fb467133ffff,0.74881222722887175
Van April l'Atelier des frites,,48.8449,2.34928,93,75005,0.99541807926611736,891fb467117ffff,0.7450368392613429
Van April l'Atelier des frites,,48.8449,2.34928,93,75005,0.99541807926611736,891fb467117ffff,0.75442664068790088
Le Latin,,48.85261,2.34517,86,75005,0.99541807926611736,891fb467197ffff,0.80891909330784673
Le Latin,,48.85261,2.34517,86,75005,0.99541807926611736,891fb467197ffff,0.82324323906760066
Espace exposant,,48.84867,2.35053,2293,75005,0.99541807926611736,891fb4671b3ffff,0.74801333175146978
Espace exposant,,48.84867,2.35053,2293,75005,0.99541807926611736,891fb4671b3ffff,0.76707321504432369
Bistrot 88,,48.84186,2.34954,638,75005,0.99541807926611736,891fb467117ffff,0.7450368392613429
Bistrot 88,,48.84186,2.34954,638,75005,0.99541807926611736,891fb467117ffff,0.75442664068790088
luka,,48.85274,2.34472,82,75005,0.99541807926611736,891fb467197ffff,0.80891909330784673
luka,,48.85274,2.34472,82,75005,0.99541807926611736,891fb467197ffff,0.82324323906760066
